taxon_id,output_column,value,previous_value,value_origin,value_origin_zh,source_id_used,candidate_ids_used,review_decision_ids_used
Limnoperna_sp.,armour_AR2_weak,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,armour_AR3_strong,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,locomotion__burrower_interstitial,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,feeding_group__collector_filterer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,respiration__gill,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,respiration__aerial_any,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,dispersal_mode__aquatic_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnoperna_sp.,dispersal_mode__terrestrial_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnoperna_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnoperna_sp.,aquatic_stage__egg_larva_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,aquatic_stage__fully_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,sexual_maturity_duration__short,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnoperna_sp.,sexual_maturity_duration__long,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnoperna_sp.,life_span_bin__le_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,life_span_bin__gt_1yr,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,voltinism__univoltine_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,voltinism__multivoltine_gt_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnoperna_sp.,fertilization_mode__internal,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnoperna_sp.,fertilization_mode__external,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnoperna_sp.,oviposition_mode__egg_mass,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnoperna_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnoperna_sp.,oviposition_mode__soft_chorion,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Procladius_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Procladius_sp.,armour_AR1_none,,,missing,仍缺失,,,
Procladius_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Procladius_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Procladius_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,feeding_group__predator_piercer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,feeding_group__parasite,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539; eol_procladius_choreus_20260512; galizzi_2012_chironomidae_diet,CAND_PROCLADIUS_SP_P0_006; CAND_PROCLADIUS_SP_FULL_012; CAND_PROCLADIUS_SP_FULL_013,RGD-0044; RGD-0050; RGD-0051
Procladius_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,dispersal_mode__aquatic_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,dispersal_mode__terrestrial_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Procladius_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Procladius_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,life_span_bin__le_1yr,3,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539; specziar_2008_procladius_life_history,CAND_PROCLADIUS_SP_P0_001; CAND_PROCLADIUS_SP_FULL_007,RGD-0039; RGD-0045
Procladius_sp.,life_span_bin__gt_1yr,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539; specziar_2008_procladius_life_history,CAND_PROCLADIUS_SP_P0_002; CAND_PROCLADIUS_SP_FULL_008,RGD-0040; RGD-0046
Procladius_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539; specziar_2008_procladius_life_history,CAND_PROCLADIUS_SP_P0_003; CAND_PROCLADIUS_SP_FULL_009,RGD-0041; RGD-0047
Procladius_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Procladius_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Procladius_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Procladius_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Chironomus_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Chironomus_sp.,armour_AR1_none,,,missing,仍缺失,,,
Chironomus_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Chironomus_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Chironomus_sp.,locomotion__burrower_interstitial,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,feeding_group__collector_gatherer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,feeding_group__parasite,,,missing,仍缺失,,,
Chironomus_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,dispersal_mode__aquatic_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,dispersal_mode__terrestrial_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Chironomus_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Chironomus_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Chironomus_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Chironomus_sp.,voltinism__semivoltine_lt_1_generation_per_year,,,missing,仍缺失,,,
Chironomus_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Chironomus_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Chironomus_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Chironomus_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cryptochironomus_sp.,max_size_coarse__lt_10mm,,,missing,仍缺失,,,
Cryptochironomus_sp.,max_size_coarse__ge_approx_10mm,,,missing,仍缺失,,,
Cryptochironomus_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Cryptochironomus_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Cryptochironomus_sp.,armour_AR1_none,,,missing,仍缺失,,,
Cryptochironomus_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Cryptochironomus_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Cryptochironomus_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0016
Cryptochironomus_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0018
Cryptochironomus_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0017
Cryptochironomus_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0019
Cryptochironomus_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0011
Cryptochironomus_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0010
Cryptochironomus_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0014
Cryptochironomus_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0015
Cryptochironomus_sp.,feeding_group__predator_piercer,1,1,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0013
Cryptochironomus_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0012
Cryptochironomus_sp.,respiration__integument,,,missing,仍缺失,,,
Cryptochironomus_sp.,respiration__gill,,,missing,仍缺失,,,
Cryptochironomus_sp.,respiration__aerial_any,,,missing,仍缺失,,,
Cryptochironomus_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Cryptochironomus_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Cryptochironomus_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Cryptochironomus_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Cryptochironomus_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Cryptochironomus_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Cryptochironomus_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Cryptochironomus_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Cryptochironomus_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Cryptochironomus_sp.,voltinism__semivoltine_lt_1_generation_per_year,,,missing,仍缺失,,,
Cryptochironomus_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Cryptochironomus_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Cryptochironomus_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Cryptochironomus_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Cryptochironomus_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Cryptochironomus_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Cryptochironomus_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
Limnodrilus_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,shape_S1_streamlined,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,shape_S2_non_streamlined,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,armour_AR1_none,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,armour_AR2_weak,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,armour_AR3_strong,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,locomotion__burrower_interstitial,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,locomotion__clinger,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,feeding_group__collector_gatherer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,feeding_group__scraper_grazer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,respiration__integument,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,respiration__gill,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,dispersal_mode__aquatic_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnodrilus_sp.,dispersal_mode__terrestrial_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnodrilus_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnodrilus_sp.,aquatic_stage__egg_larva_aquatic,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,aquatic_stage__fully_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnodrilus_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnodrilus_sp.,life_span_bin__le_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,life_span_bin__gt_1yr,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,voltinism__univoltine_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,voltinism__multivoltine_gt_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Limnodrilus_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnodrilus_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnodrilus_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnodrilus_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Limnodrilus_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,shape_S1_streamlined,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,shape_S2_non_streamlined,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,armour_AR1_none,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,armour_AR2_weak,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,armour_AR3_strong,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,locomotion__clinger,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,feeding_group__collector_filterer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,respiration__integument,,,missing,仍缺失,,,
Lanceolaria_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,dispersal_mode__aquatic_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,dispersal_mode__terrestrial_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,aquatic_stage__egg_larva_aquatic,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,aquatic_stage__fully_aquatic,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,sexual_maturity_duration__short,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,sexual_maturity_duration__long,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,life_span_bin__le_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,life_span_bin__gt_1yr,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,voltinism__univoltine_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
